Transaction_ID,Customer_ID,Purchase_Date,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Payment_Status,Acquisition_Channel,Customer_Segment,City,State,Gender,Age_Group
T001966,C0633,2025-08-25,Footwear,Boots,3,5998,17994,Success,Organic Search,Premium,Kolkata,West Bengal,Female,25-34
T001967,C0633,2025-10-23,Fashion,Dress,3,717,2151,Success,Organic Search,Premium,Kolkata,West Bengal,Female,25-34
T001968,C0633,2025-09-21,Toys,Blocks,3,238,714,Success,Organic Search,Premium,Kolkata,West Bengal,Female,25-34
T001969,C0633,2025-10-21,Fashion,Jeans,1,429,429,Success,Organic Search,Premium,Kolkata,West Bengal,Female,25-34
T001970,C0633,2025-11-28,Toys,Blocks,2,717,1434,Success,Organic Search,Premium,Kolkata,West Bengal,Female,25-34
T001971,C0634,2025-02-09,Grocery,Tea,3,799,2397,Success,Instagram,New,Kolkata,West Bengal,Male,35-44
T001972,C0634,2025-03-12,Electronics,Headphones,1,4999,4999,Success,Instagram,New,Kolkata,West Bengal,Male,35-44
T001973,C0635,2025-06-21,Footwear,Boots,3,4999,14997,Success,Instagram,Returning,Bengaluru,Karnataka,Male,25-34
T001974,C0635,2025-07-17,Sports,Yoga Mat,1,999,999,Success,Instagram,Returning,Bengaluru,Karnataka,Male,25-34
T001975,C0635,2025-08-14,Grocery,Coffee,3,499,1497,Success,Instagram,Returning,Bengaluru,Karnataka,Male,25-34
T001976,C0635,2025-08-18,Footwear,Boots,1,2999,2999,Success,Instagram,Returning,Bengaluru,Karnataka,Male,25-34
T001977,C0636,2025-10-04,Accessories,Bag,3,1798,5394,Success,YouTube,New,Chennai,Tamil Nadu,Male,45-54
T001978,C0636,2025-11-22,Grocery,Tea,2,358,716,Success,YouTube,New,Chennai,Tamil Nadu,Male,45-54
T001979,C0637,2025-05-23,Beauty,Lipstick,2,799,1598,Success,Facebook Ads,New,Bengaluru,Karnataka,Male,45-54
T001980,C0638,2025-02-19,Fashion,Dress,2,4999,9998,Success,YouTube,Returning,Chennai,Tamil Nadu,Male,18-24
T001981,C0638,2025-04-03,Footwear,Sneakers,1,1499,1499,Success,YouTube,Returning,Chennai,Tamil Nadu,Male,18-24
T001982,C0638,2025-05-09,Footwear,Sneakers,2,1999,3998,Success,YouTube,Returning,Chennai,Tamil Nadu,Male,18-24
T001983,C0638,2025-05-12,Sports,Football,1,2999,2999,Success,YouTube,Returning,Chennai,Tamil Nadu,Male,18-24
T001984,C0638,2025-06-07,Fashion,Jeans,3,4999,14997,Success,YouTube,Returning,Chennai,Tamil Nadu,Male,18-24
T001985,C0638,2025-05-20,Grocery,Tea,1,2999,2999,Refunded,YouTube,Returning,Chennai,Tamil Nadu,Male,18-24
T001986,C0639,2025-09-08,Toys,Blocks,1,299,299,Success,Google Ads,New,Hyderabad,Telangana,Female,45-54
T001987,C0639,2025-10-17,Electronics,Monitor,3,1798,5394,Refunded,Google Ads,New,Hyderabad,Telangana,Female,45-54
T001988,C0640,2025-11-12,Grocery,Tea,2,7197,14394,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T001989,C0640,2025-11-26,Grocery,Tea,1,4317,4317,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T001990,C0641,2025-01-15,Fashion,Jeans,1,999,999,Success,YouTube,New,Kolkata,West Bengal,Male,18-24
T001991,C0642,2025-10-18,Sports,Yoga Mat,3,717,2151,Success,YouTube,Premium,Pune,Maharashtra,Female,45-54
T001992,C0642,2025-10-12,Sports,Yoga Mat,2,4317,8634,Success,YouTube,Premium,Pune,Maharashtra,Female,45-54
T001993,C0642,2025-11-20,Sports,Yoga Mat,3,4317,12951,Failed,YouTube,Premium,Pune,Maharashtra,Female,45-54
T001994,C0642,2025-11-21,Grocery,Tea,1,285,285,Refunded,YouTube,Premium,Pune,Maharashtra,Female,45-54
T001995,C0642,2025-11-10,Toys,Blocks,2,429,858,Success,YouTube,Premium,Pune,Maharashtra,Female,45-54
T001996,C0642,2025-12-06,Accessories,Bag,2,1149,2298,Success,YouTube,Premium,Pune,Maharashtra,Female,45-54
T001997,C0642,2025-12-11,Footwear,Boots,1,1149,1149,Refunded,YouTube,Premium,Pune,Maharashtra,Female,45-54
T001998,C0642,2026-01-06,Fashion,Jacket,3,598,1794,Success,YouTube,Premium,Pune,Maharashtra,Female,45-54
T001999,C0642,2026-01-11,Home & Kitchen,Pan,3,358,1074,Success,YouTube,Premium,Pune,Maharashtra,Female,45-54
T002000,C0642,2026-01-02,Accessories,Wallet,3,1798,5394,Success,YouTube,Premium,Pune,Maharashtra,Female,45-54
T002001,C0643,2025-03-03,Grocery,Coffee,3,199,597,Success,Organic Search,New,Hyderabad,Telangana,Male,25-34
T002002,C0644,2025-10-03,Grocery,Coffee,2,3598,7196,Success,Organic Search,Returning,Mumbai,Maharashtra,Female,25-34
T002003,C0644,2025-09-28,Grocery,Coffee,2,2999,5998,Success,Organic Search,Returning,Mumbai,Maharashtra,Female,25-34
T002004,C0644,2025-10-13,Electronics,Monitor,3,3598,10794,Success,Organic Search,Returning,Mumbai,Maharashtra,Female,25-34
T002005,C0644,2025-10-27,Sports,Yoga Mat,1,3598,3598,Success,Organic Search,Returning,Mumbai,Maharashtra,Female,25-34
T002006,C0644,2025-11-26,Footwear,Sneakers,2,598,1196,Success,Organic Search,Returning,Mumbai,Maharashtra,Female,25-34
T002007,C0645,2025-09-04,Fashion,Jacket,1,1999,1999,Success,Google Ads,Returning,Hyderabad,Telangana,Male,45-54
T002008,C0645,2025-09-27,Home & Kitchen,Pan,3,799,2397,Success,Google Ads,Returning,Hyderabad,Telangana,Male,45-54
T002009,C0645,2025-09-16,Accessories,Wallet,1,299,299,Success,Google Ads,Returning,Hyderabad,Telangana,Male,45-54
T002010,C0645,2025-11-04,Beauty,Perfume,3,5998,17994,Success,Google Ads,Returning,Hyderabad,Telangana,Male,45-54
T002011,C0645,2025-11-04,Toys,Puzzle,1,958,958,Success,Google Ads,Returning,Hyderabad,Telangana,Male,45-54
T002012,C0646,2025-09-28,Grocery,Rice,3,799,2397,Success,Organic Search,Returning,Chennai,Tamil Nadu,Male,45-54
T002013,C0646,2025-09-16,Grocery,Tea,3,1999,5997,Success,Organic Search,Returning,Chennai,Tamil Nadu,Male,45-54
T002014,C0646,2025-11-06,Beauty,Face Wash,1,3598,3598,Success,Organic Search,Returning,Chennai,Tamil Nadu,Male,45-54
T002015,C0646,2025-11-26,Electronics,Headphones,3,358,1074,Success,Organic Search,Returning,Chennai,Tamil Nadu,Male,45-54
T002016,C0647,2025-05-06,Electronics,Keyboard,1,358,358,Success,Organic Search,Premium,Hyderabad,Telangana,Male,25-34
T002017,C0647,2025-04-25,Fashion,Jeans,2,1198,2396,Success,Organic Search,Premium,Hyderabad,Telangana,Male,25-34
T002018,C0647,2025-05-02,Toys,Blocks,1,238,238,Success,Organic Search,Premium,Hyderabad,Telangana,Male,25-34
T002019,C0647,2025-05-30,Footwear,Sneakers,2,958,1916,Success,Organic Search,Premium,Hyderabad,Telangana,Male,25-34
T002020,C0647,2025-05-29,Accessories,Wallet,3,958,2874,Success,Organic Search,Premium,Hyderabad,Telangana,Male,25-34
T002021,C0647,2025-06-18,Home & Kitchen,Mixer,1,598,598,Success,Organic Search,Premium,Hyderabad,Telangana,Male,25-34
T002022,C0647,2025-06-25,Sports,Yoga Mat,2,358,716,Success,Organic Search,Premium,Hyderabad,Telangana,Male,25-34
T002023,C0647,2025-06-16,Books,Novel,1,3598,3598,Success,Organic Search,Premium,Hyderabad,Telangana,Male,25-34
T002024,C0648,2025-08-19,Books,Novel,1,1999,1999,Success,YouTube,New,Delhi,Delhi,Male,25-34
T002025,C0648,2025-09-26,Beauty,Lipstick,1,1499,1499,Success,YouTube,New,Delhi,Delhi,Male,25-34
T002026,C0648,2025-10-25,Books,Novel,2,1798,3596,Success,YouTube,New,Delhi,Delhi,Male,25-34
T002027,C0649,2025-06-24,Fashion,Jeans,1,999,999,Success,Organic Search,Returning,Delhi,Delhi,Male,18-24
T002028,C0649,2025-06-24,Fashion,T-Shirt,1,199,199,Success,Organic Search,Returning,Delhi,Delhi,Male,18-24
T002029,C0650,2025-11-23,Footwear,Sneakers,2,1437,2874,Success,Email,Premium,Chennai,Tamil Nadu,Male,18-24
T002030,C0650,2025-11-25,Grocery,Rice,2,429,858,Success,Email,Premium,Chennai,Tamil Nadu,Male,18-24
T002031,C0650,2025-12-15,Accessories,Wallet,1,7197,7197,Success,Email,Premium,Chennai,Tamil Nadu,Male,18-24
T002032,C0650,2025-12-16,Books,Notebook,3,429,1287,Success,Email,Premium,Chennai,Tamil Nadu,Male,18-24
T002033,C0650,2025-12-23,Toys,Puzzle,1,4317,4317,Success,Email,Premium,Chennai,Tamil Nadu,Male,18-24
T002034,C0650,2025-12-15,Toys,Puzzle,1,429,429,Success,Email,Premium,Chennai,Tamil Nadu,Male,18-24
T002035,C0650,2026-02-03,Home & Kitchen,Bottle,3,3598,10794,Success,Email,Premium,Chennai,Tamil Nadu,Male,18-24
T002036,C0650,2026-02-14,Grocery,Rice,1,3598,3598,Success,Email,Premium,Chennai,Tamil Nadu,Male,18-24
T002037,C0650,2026-03-06,Books,Novel,1,3598,3598,Success,Email,Premium,Chennai,Tamil Nadu,Male,18-24
T002038,C0650,2026-03-21,Sports,Yoga Mat,1,1198,1198,Success,Email,Premium,Chennai,Tamil Nadu,Male,18-24
T002039,C0651,2025-12-05,Grocery,Coffee,3,238,714,Failed,Instagram,New,Hyderabad,Telangana,Male,45-54
T002040,C0651,2025-12-22,Books,Notebook,1,5998,5998,Success,Instagram,New,Hyderabad,Telangana,Male,45-54
T002041,C0652,2026-01-04,Footwear,Boots,1,999,999,Success,Instagram,Returning,Mumbai,Maharashtra,Female,45-54
T002042,C0652,2026-01-01,Footwear,Boots,2,1999,3998,Success,Instagram,Returning,Mumbai,Maharashtra,Female,45-54
T002043,C0652,2026-01-28,Fashion,Jacket,3,999,2997,Success,Instagram,Returning,Mumbai,Maharashtra,Female,45-54
T002044,C0652,2026-01-29,Sports,Yoga Mat,2,1499,2998,Success,Instagram,Returning,Mumbai,Maharashtra,Female,45-54
T002045,C0652,2026-02-16,Accessories,Wallet,2,1499,2998,Success,Instagram,Returning,Mumbai,Maharashtra,Female,45-54
T002046,C0652,2026-02-15,Home & Kitchen,Pan,3,2999,8997,Success,Instagram,Returning,Mumbai,Maharashtra,Female,45-54
T002047,C0653,2025-02-26,Fashion,Jacket,2,2999,5998,Success,Email,New,Delhi,Delhi,Male,18-24
T002048,C0654,2025-08-07,Beauty,Lipstick,3,358,1074,Success,Instagram,Premium,Bengaluru,Karnataka,Male,35-44
T002049,C0654,2025-08-25,Grocery,Tea,2,958,1916,Success,Instagram,Premium,Bengaluru,Karnataka,Male,35-44
T002050,C0654,2025-08-04,Home & Kitchen,Bottle,3,238,714,Success,Instagram,Premium,Bengaluru,Karnataka,Male,35-44
T002051,C0654,2025-09-13,Home & Kitchen,Pan,1,958,958,Failed,Instagram,Premium,Bengaluru,Karnataka,Male,35-44
T002052,C0654,2025-09-21,Toys,Blocks,3,2398,7194,Success,Instagram,Premium,Bengaluru,Karnataka,Male,35-44
T002053,C0654,2025-09-24,Electronics,Keyboard,3,3598,10794,Success,Instagram,Premium,Bengaluru,Karnataka,Male,35-44
T002054,C0654,2025-10-17,Toys,Blocks,1,717,717,Success,Instagram,Premium,Bengaluru,Karnataka,Male,35-44
T002055,C0654,2025-10-13,Beauty,Face Wash,2,1149,2298,Success,Instagram,Premium,Bengaluru,Karnataka,Male,35-44
T002056,C0654,2025-11-23,Footwear,Boots,3,429,1287,Success,Instagram,Premium,Bengaluru,Karnataka,Male,35-44
T002057,C0654,2025-11-22,Sports,Football,3,1437,4311,Success,Instagram,Premium,Bengaluru,Karnataka,Male,35-44
T002058,C0654,2025-11-08,Accessories,Bag,3,1437,4311,Success,Instagram,Premium,Bengaluru,Karnataka,Male,35-44
T002059,C0655,2025-05-24,Home & Kitchen,Bottle,1,199,199,Success,Facebook Ads,New,Chennai,Tamil Nadu,Female,25-34
T002060,C0656,2025-02-03,Toys,Blocks,3,999,2997,Success,Facebook Ads,New,Mumbai,Maharashtra,Female,18-24
T002061,C0656,2025-03-01,Electronics,Keyboard,1,199,199,Success,Facebook Ads,New,Mumbai,Maharashtra,Female,18-24
T002062,C0656,2025-03-18,Home & Kitchen,Mixer,2,1999,3998,Success,Facebook Ads,New,Mumbai,Maharashtra,Female,18-24
T002063,C0657,2025-08-02,Electronics,Monitor,2,1499,2998,Success,Amazon,New,Delhi,Delhi,Female,35-44
T002064,C0658,2025-08-18,Footwear,Boots,1,199,199,Success,YouTube,Returning,Mumbai,Maharashtra,Female,18-24
T002065,C0658,2025-08-25,Accessories,Bag,1,4999,4999,Success,YouTube,Returning,Mumbai,Maharashtra,Female,18-24
T002066,C0658,2025-10-07,Sports,Dumbbell,2,2398,4796,Success,YouTube,Returning,Mumbai,Maharashtra,Female,18-24
T002067,C0658,2025-10-01,Electronics,Monitor,2,358,716,Success,YouTube,Returning,Mumbai,Maharashtra,Female,18-24
T002068,C0658,2025-11-21,Sports,Football,1,358,358,Success,YouTube,Returning,Mumbai,Maharashtra,Female,18-24
T002069,C0659,2025-01-21,Beauty,Face Wash,3,499,1497,Failed,Facebook Ads,Returning,Hyderabad,Telangana,Male,35-44
T002070,C0659,2025-02-21,Accessories,Wallet,3,499,1497,Success,Facebook Ads,Returning,Hyderabad,Telangana,Male,35-44
T002071,C0659,2025-03-05,Footwear,Sneakers,2,4999,9998,Success,Facebook Ads,Returning,Hyderabad,Telangana,Male,35-44
T002072,C0659,2025-03-19,Books,Notebook,3,499,1497,Success,Facebook Ads,Returning,Hyderabad,Telangana,Male,35-44
T002073,C0659,2025-04-03,Home & Kitchen,Mixer,3,199,597,Success,Facebook Ads,Returning,Hyderabad,Telangana,Male,35-44
T002074,C0659,2025-04-24,Fashion,T-Shirt,1,799,799,Success,Facebook Ads,Returning,Hyderabad,Telangana,Male,35-44
T002075,C0659,2025-05-16,Footwear,Boots,2,2999,5998,Success,Facebook Ads,Returning,Hyderabad,Telangana,Male,35-44
T002076,C0659,2025-07-06,Sports,Yoga Mat,1,799,799,Success,Facebook Ads,Returning,Hyderabad,Telangana,Male,35-44
T002077,C0659,2025-06-24,Electronics,Monitor,1,2999,2999,Success,Facebook Ads,Returning,Hyderabad,Telangana,Male,35-44
T002078,C0660,2025-04-19,Home & Kitchen,Pan,2,799,1598,Success,Organic Search,Returning,Mumbai,Maharashtra,Female,25-34
T002079,C0660,2025-06-07,Accessories,Bag,2,1499,2998,Success,Organic Search,Returning,Mumbai,Maharashtra,Female,25-34
T002080,C0661,2025-04-24,Beauty,Face Wash,3,999,2997,Success,Amazon,New,Delhi,Delhi,Male,25-34
T002081,C0662,2025-10-15,Electronics,Monitor,1,598,598,Success,Instagram,New,Delhi,Delhi,Female,18-24
T002082,C0663,2026-01-06,Books,Notebook,1,2999,2999,Success,YouTube,New,Kolkata,West Bengal,Female,45-54
T002083,C0663,2026-01-17,Toys,Puzzle,3,2999,8997,Success,YouTube,New,Kolkata,West Bengal,Female,45-54
T002084,C0664,2025-04-08,Electronics,Monitor,2,299,598,Success,YouTube,New,Hyderabad,Telangana,Male,45-54
T002085,C0664,2025-04-17,Fashion,Dress,1,1499,1499,Success,YouTube,New,Hyderabad,Telangana,Male,45-54
T002086,C0665,2025-07-15,Accessories,Watch,1,299,299,Success,Email,New,Hyderabad,Telangana,Male,35-44
T002087,C0666,2025-02-17,Home & Kitchen,Mixer,3,1499,4497,Success,Instagram,Returning,Delhi,Delhi,Female,25-34
T002088,C0666,2025-02-24,Electronics,Wireless Mouse,3,999,2997,Success,Instagram,Returning,Delhi,Delhi,Female,25-34
T002089,C0667,2025-05-27,Electronics,Monitor,2,1999,3998,Refunded,Facebook Ads,New,Mumbai,Maharashtra,Male,25-34
T002090,C0668,2025-07-27,Home & Kitchen,Mixer,3,499,1497,Success,Email,New,Bengaluru,Karnataka,Female,45-54
T002091,C0669,2025-02-01,Toys,Blocks,3,238,714,Success,Instagram,Premium,Hyderabad,Telangana,Male,35-44
T002092,C0669,2025-01-26,Sports,Football,1,1798,1798,Success,Instagram,Premium,Hyderabad,Telangana,Male,35-44
T002093,C0670,2025-12-10,Sports,Football,1,238,238,Success,Instagram,New,Bengaluru,Karnataka,Male,35-44
T002094,C0671,2025-03-28,Sports,Dumbbell,2,1798,3596,Failed,Facebook Ads,Premium,Bengaluru,Karnataka,Male,45-54
T002095,C0671,2025-03-16,Electronics,Keyboard,2,5998,11996,Success,Facebook Ads,Premium,Bengaluru,Karnataka,Male,45-54
T002096,C0671,2025-04-04,Grocery,Coffee,2,958,1916,Success,Facebook Ads,Premium,Bengaluru,Karnataka,Male,45-54
T002097,C0671,2025-04-28,Fashion,T-Shirt,1,5998,5998,Success,Facebook Ads,Premium,Bengaluru,Karnataka,Male,45-54
T002098,C0671,2025-04-07,Beauty,Lipstick,2,238,476,Success,Facebook Ads,Premium,Bengaluru,Karnataka,Male,45-54
T002099,C0671,2025-05-11,Toys,Blocks,1,5998,5998,Success,Facebook Ads,Premium,Bengaluru,Karnataka,Male,45-54
T002100,C0671,2025-05-09,Electronics,Keyboard,3,1798,5394,Success,Facebook Ads,Premium,Bengaluru,Karnataka,Male,45-54
T002101,C0672,2025-02-14,Sports,Dumbbell,1,1999,1999,Refunded,YouTube,Returning,Pune,Maharashtra,Female,45-54
T002102,C0672,2025-03-29,Fashion,T-Shirt,2,4999,9998,Success,YouTube,Returning,Pune,Maharashtra,Female,45-54
T002103,C0672,2025-04-28,Accessories,Watch,1,4999,4999,Success,YouTube,Returning,Pune,Maharashtra,Female,45-54
T002104,C0672,2025-04-30,Accessories,Bag,3,799,2397,Success,YouTube,Returning,Pune,Maharashtra,Female,45-54
T002105,C0672,2025-06-05,Grocery,Coffee,2,1999,3998,Success,YouTube,Returning,Pune,Maharashtra,Female,45-54
T002106,C0672,2025-05-19,Books,Notebook,3,999,2997,Success,YouTube,Returning,Pune,Maharashtra,Female,45-54
T002107,C0673,2025-06-11,Footwear,Boots,1,2999,2999,Success,Instagram,New,Mumbai,Maharashtra,Female,45-54
T002108,C0674,2025-12-14,Accessories,Wallet,1,598,598,Success,Google Ads,New,Chennai,Tamil Nadu,Male,35-44
T002109,C0675,2025-07-20,Grocery,Tea,2,999,1998,Success,Email,Returning,Kolkata,West Bengal,Female,35-44
T002110,C0675,2025-08-28,Grocery,Coffee,1,299,299,Refunded,Email,Returning,Kolkata,West Bengal,Female,35-44
T002111,C0675,2025-08-23,Toys,Blocks,3,799,2397,Success,Email,Returning,Kolkata,West Bengal,Female,35-44
T002112,C0676,2025-04-01,Beauty,Face Wash,2,2999,5998,Success,Instagram,New,Mumbai,Maharashtra,Female,35-44
T002113,C0677,2025-05-08,Books,Notebook,3,499,1497,Success,Organic Search,New,Kolkata,West Bengal,Female,35-44
T002114,C0678,2025-03-28,Beauty,Perfume,3,4999,14997,Refunded,Email,New,Delhi,Delhi,Male,45-54
T002115,C0679,2025-12-25,Beauty,Lipstick,3,5998,17994,Success,Organic Search,New,Delhi,Delhi,Female,35-44
T002116,C0680,2025-04-19,Home & Kitchen,Bottle,3,799,2397,Success,Organic Search,New,Chennai,Tamil Nadu,Male,45-54
T002117,C0681,2025-03-08,Grocery,Rice,2,999,1998,Success,Organic Search,New,Chennai,Tamil Nadu,Female,35-44
T002118,C0682,2025-11-21,Grocery,Tea,1,3598,3598,Success,Google Ads,New,Kolkata,West Bengal,Female,25-34
T002119,C0683,2025-06-12,Accessories,Watch,3,2999,8997,Success,Amazon,Returning,Mumbai,Maharashtra,Female,18-24
T002120,C0683,2025-06-09,Accessories,Bag,3,4999,14997,Success,Amazon,Returning,Mumbai,Maharashtra,Female,18-24
T002121,C0683,2025-07-08,Accessories,Bag,2,1999,3998,Success,Amazon,Returning,Mumbai,Maharashtra,Female,18-24
T002122,C0683,2025-08-15,Books,Notebook,3,199,597,Success,Amazon,Returning,Mumbai,Maharashtra,Female,18-24
T002123,C0683,2025-09-10,Footwear,Boots,2,799,1598,Success,Amazon,Returning,Mumbai,Maharashtra,Female,18-24
T002124,C0683,2025-09-07,Footwear,Boots,3,2999,8997,Success,Amazon,Returning,Mumbai,Maharashtra,Female,18-24
T002125,C0684,2025-10-23,Home & Kitchen,Mixer,2,5998,11996,Success,Organic Search,New,Kolkata,West Bengal,Female,18-24
T002126,C0684,2025-12-05,Sports,Dumbbell,1,5998,5998,Success,Organic Search,New,Kolkata,West Bengal,Female,18-24
T002127,C0684,2026-01-05,Footwear,Boots,2,799,1598,Success,Organic Search,New,Kolkata,West Bengal,Female,18-24
T002128,C0685,2025-09-18,Footwear,Sneakers,3,199,597,Success,Organic Search,Returning,Kolkata,West Bengal,Male,45-54
T002129,C0685,2025-10-11,Electronics,Wireless Mouse,1,5998,5998,Success,Organic Search,Returning,Kolkata,West Bengal,Male,45-54
T002130,C0685,2025-10-29,Beauty,Perfume,3,1198,3594,Success,Organic Search,Returning,Kolkata,West Bengal,Male,45-54
T002131,C0685,2025-11-26,Home & Kitchen,Pan,2,1198,2396,Success,Organic Search,Returning,Kolkata,West Bengal,Male,45-54
T002132,C0685,2025-11-21,Sports,Yoga Mat,2,598,1196,Success,Organic Search,Returning,Kolkata,West Bengal,Male,45-54
T002133,C0686,2025-06-14,Footwear,Sneakers,1,499,499,Success,Organic Search,New,Mumbai,Maharashtra,Female,45-54
T002134,C0687,2025-10-19,Sports,Yoga Mat,2,358,716,Success,Organic Search,New,Hyderabad,Telangana,Male,25-34
T002135,C0688,2025-09-19,Sports,Yoga Mat,1,499,499,Success,Facebook Ads,New,Pune,Maharashtra,Male,25-34
T002136,C0689,2025-12-20,Sports,Dumbbell,1,7197,7197,Success,Facebook Ads,Premium,Delhi,Delhi,Male,35-44
T002137,C0689,2025-12-25,Sports,Yoga Mat,2,1149,2298,Success,Facebook Ads,Premium,Delhi,Delhi,Male,35-44
T002138,C0689,2026-01-19,Electronics,Keyboard,1,1198,1198,Success,Facebook Ads,Premium,Delhi,Delhi,Male,35-44
T002139,C0689,2026-01-05,Toys,Blocks,1,1198,1198,Success,Facebook Ads,Premium,Delhi,Delhi,Male,35-44
T002140,C0689,2026-01-13,Footwear,Boots,1,958,958,Refunded,Facebook Ads,Premium,Delhi,Delhi,Male,35-44
T002141,C0689,2026-02-02,Toys,Puzzle,3,3598,10794,Success,Facebook Ads,Premium,Delhi,Delhi,Male,35-44
T002142,C0689,2026-02-26,Toys,Puzzle,3,5998,17994,Success,Facebook Ads,Premium,Delhi,Delhi,Male,35-44
T002143,C0689,2026-03-03,Sports,Dumbbell,1,5998,5998,Success,Facebook Ads,Premium,Delhi,Delhi,Male,35-44
T002144,C0689,2026-03-16,Fashion,T-Shirt,1,358,358,Success,Facebook Ads,Premium,Delhi,Delhi,Male,35-44
T002145,C0689,2026-04-26,Sports,Yoga Mat,3,358,1074,Success,Facebook Ads,Premium,Delhi,Delhi,Male,35-44
T002146,C0689,2026-04-05,Beauty,Face Wash,2,1798,3596,Success,Facebook Ads,Premium,Delhi,Delhi,Male,35-44
T002147,C0690,2025-06-13,Home & Kitchen,Mixer,1,3598,3598,Success,Google Ads,Premium,Chennai,Tamil Nadu,Male,18-24
T002148,C0690,2025-06-16,Beauty,Lipstick,1,358,358,Success,Google Ads,Premium,Chennai,Tamil Nadu,Male,18-24
T002149,C0690,2025-06-18,Electronics,Keyboard,2,1198,2396,Refunded,Google Ads,Premium,Chennai,Tamil Nadu,Male,18-24
T002150,C0690,2025-07-16,Footwear,Boots,2,3598,7196,Success,Google Ads,Premium,Chennai,Tamil Nadu,Male,18-24
T002151,C0690,2025-07-18,Electronics,Wireless Mouse,3,3598,10794,Success,Google Ads,Premium,Chennai,Tamil Nadu,Male,18-24
T002152,C0690,2025-07-25,Sports,Dumbbell,2,5998,11996,Success,Google Ads,Premium,Chennai,Tamil Nadu,Male,18-24
T002153,C0690,2025-08-11,Toys,Puzzle,1,1798,1798,Success,Google Ads,Premium,Chennai,Tamil Nadu,Male,18-24
T002154,C0690,2025-08-11,Electronics,Wireless Mouse,3,598,1794,Success,Google Ads,Premium,Chennai,Tamil Nadu,Male,18-24
T002155,C0690,2025-09-15,Sports,Football,2,238,476,Success,Google Ads,Premium,Chennai,Tamil Nadu,Male,18-24
T002156,C0690,2025-09-11,Books,Notebook,2,238,476,Success,Google Ads,Premium,Chennai,Tamil Nadu,Male,18-24
T002157,C0690,2025-09-07,Beauty,Face Wash,3,1198,3594,Success,Google Ads,Premium,Chennai,Tamil Nadu,Male,18-24
T002158,C0690,2025-10-26,Beauty,Lipstick,2,717,1434,Success,Google Ads,Premium,Chennai,Tamil Nadu,Male,18-24
T002159,C0690,2025-10-21,Books,Notebook,2,4317,8634,Success,Google Ads,Premium,Chennai,Tamil Nadu,Male,18-24
T002160,C0690,2025-10-10,Grocery,Coffee,3,1437,4311,Success,Google Ads,Premium,Chennai,Tamil Nadu,Male,18-24
T002161,C0691,2025-09-22,Sports,Dumbbell,3,2999,8997,Refunded,YouTube,New,Kolkata,West Bengal,Female,35-44
T002162,C0692,2025-06-22,Home & Kitchen,Pan,2,5998,11996,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002163,C0692,2025-06-19,Home & Kitchen,Pan,3,5998,17994,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002164,C0692,2025-06-30,Fashion,T-Shirt,3,2398,7194,Refunded,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002165,C0692,2025-08-04,Sports,Yoga Mat,2,5998,11996,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002166,C0692,2025-08-08,Books,Novel,2,1798,3596,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002167,C0692,2025-07-28,Fashion,Jacket,2,1198,2396,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002168,C0692,2025-08-20,Home & Kitchen,Mixer,3,2398,7194,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002169,C0692,2025-09-03,Toys,Blocks,3,5998,17994,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002170,C0692,2025-09-03,Toys,Puzzle,3,958,2874,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002171,C0692,2025-10-17,Footwear,Sneakers,1,1149,1149,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002172,C0692,2025-09-23,Fashion,Jeans,3,1198,3594,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002173,C0692,2025-10-27,Grocery,Coffee,3,285,855,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002174,C0692,2025-11-04,Electronics,Monitor,1,2877,2877,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002175,C0692,2025-10-29,Footwear,Sneakers,3,2157,6471,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002176,C0692,2025-10-24,Toys,Blocks,2,1149,2298,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002177,C0692,2025-11-27,Fashion,Jeans,3,7197,21591,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002178,C0692,2025-11-21,Accessories,Wallet,3,429,1287,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002179,C0692,2025-12-25,Toys,Puzzle,2,285,570,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002180,C0692,2026-01-08,Fashion,T-Shirt,3,958,2874,Failed,Google Ads,Premium,Pune,Maharashtra,Female,45-54
T002181,C0692,2025-12-25,Fashion,T-Shirt,1,1149,1149,Success,Google Ads,Premium,Pune,Maharashtra,Female,45-54
